X		許多 區域 夥伴 國家 要 看 北京 的 態度 ，
X		許多 國家 的 司法權 ，
X		許多 連 宋 的 支持 者 認為 三一九槍 擊 事件 有 造假 之 嫌 ，
X	「 反中  	這 一 場 「 反中 抗中 」 的 風暴 ，
X	抗中 」 	這 一 場 「 反中 抗中 」 的 風暴 ，
X		這 一 場 「 反中 抗中 」 的 風暴 ，
X		這 十六 年 來 的 各 種 大小 示威 抗議 陳情 ，
NCL	法匠	這 又 是 另 一 法匠 見解 。
X		這 又 是 另 一 法匠 見解 。
LL	讓 人 遺憾	這 也 是 日前 王金平 黨籍案 判決 讓 人 遺憾 的 主因 ，
X		這 也 是 日前 王金平 黨籍案 判決 讓 人 遺憾 的 主因 ，
BWF	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？
BW	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？
PS	這 不 是 在 阻斷 台灣 加入 ＴＰＰ 及 ＲＣＥＰ 之 路 嗎 ？	這 不 是 在 阻斷 台灣 加入 ＴＰＰ 及 ＲＣＥＰ 之 路 嗎 ？
X		這 不僅 是 台灣 首見 ，
ATF	最 厲 的 鬼魅	這 半 年 多 來 折磨 黃世銘 最 厲 的 鬼魅 ，
X		這 半 年 多 來 折磨 黃世銘 最 厲 的 鬼魅 ，
LL	 亂子 	這 件 事 所 起始 的 「 鬧 下 了 亂子 」 ，
X	踰越	這 在 任何 法治 社會 都 踰越 了 「 公民 自由 」 的 界限 。
DT	?	這 如何 讓 黨 內 理性 的 聲音 被 聽見 ？
X		這 如何 讓 黨 內 理性 的 聲音 被 聽見 ？
X		這 次 因 「 反 服貿 」 而 湧上 街頭 的 學生 ，
LL	荒謬	這 次 抗爭 畢竟 是 因 服貿協議 在 立院 荒謬 的 審議 過程 而 起 。
X		這 次 抗爭 畢竟 是 因 服貿協議 在 立院 荒謬 的 審議 過程 而 起 。
X		這 次 的 反 服貿 示威 ，
X		這 次 的 服貿 議題 ，
X		這 次 卻 又 添 一 樁 。
LL	迅雷不及掩耳 地	這 次 學生 迅雷不及掩耳 地 攻下 國會 ，
X		這 次 學生 迅雷不及掩耳 地 攻下 國會 ，
X		這 次 學運 如果 企圖 有所 成就 ，
X		這 次 學運 有沒有 可能 理性 和平 收場 ？
FW	民主 精神	這 並 不符 民主 精神 ，
LL	嚴酷 	這 使得 民進黨 若 再 執政 必 遭 北京 嚴酷 挾制 。
LL	挾制	這 使得 民進黨 若 再 執政 必 遭 北京 嚴酷 挾制 。
X		這 兩 天 ，
X	忽而	這 兩 天 他們 忽而 提出 三 訴求 ，
X		這 其中 除了 學生 群眾 對於 抗爭 路線 的 歧異 ，
X		這 其實 要 歸功於 台灣 民主 的 成熟 ，
X		這 和 一般 政黨 動員 的 社會 群眾 大不相同 。
X		這 股 沉默 力量 才能 成為 政府 處理 危機 的 後盾 。
X		這 是 一 把 雙面 刃 。
NCL	立法院 之 恥	這 是 立法院 之 恥 。
X		這 是 多數 懶人包 沒 提 的 事 ，
X		這 是 她 對 黨 「 私有化 」 的 憂慮 。
X		這 是 事實 ；
NCL	法匠	這 是 法匠 的 通病 ，
X		這 是 法匠 的 通病 ，
LL	悲劇	這 是 黃世銘 的 悲劇 ，
X		這 是 黃世銘 的 悲劇 ，
X		這 是 繼 民國 八十七年 的 釋字 四四五 號 解釋 之後 ，
LL	漠視	這 個 社會 裡 很多 人 的 「 公民 」 或 「 人民 」 的 身分 其實 是 被 漠視 了 。
NCL	棉花糖	這 個 政府 簡直 像 棉花糖 似地 ，
LL	自我 拉扯	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？
BW	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？
X	注定	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？
X	反 民主	這 根本 是 反 民主 的 行徑 。
PS	這 真的 有 把 服貿 當 回 事 嗎 ？	這 真的 有 把 服貿 當 回 事 嗎 ？
PS	這 豈 符合 其 「 捍衛 民主 」 的 口號 ？	這 豈 符合 其 「 捍衛 民主 」 的 口號 ？
LL	扭曲	這 豈非 政黨 政治 的 扭曲 ？
PS	這 豈非 政黨 政治 的 扭曲 ？	這 豈非 政黨 政治 的 扭曲 ？
LL	拘泥 不 化	這 除了 拘泥 不 化 ，
X		這 堂 民主課 教 我們 的 事
NCL	這 堂 課	這 堂 課 一時 還 無法 下課 ，
LL	衰變	這 從 一連串 茉莉花 革命 的 衰變 已 可 得知 ，
NCL	 反 服貿 大 火	這 場 反 服貿 大 火 愈 燒 愈 烈 並 走上 歧路 ，
LL	風暴	這 場 服貿 風暴 ，
X		這 場 服貿 風暴 ，
NCL	風暴	這 場 服貿 風暴 至少 已 產生 三 種 效應 ：
NCL	風暴	這 場 服貿 風暴 的 弔詭 是 ：
X		這 場 服貿 風暴 應 如何 定性 ？
NCL	風暴	這 場 風暴 的 主角 是 大學生 ，
NCL	風暴	這 場 風暴 的 真正 性質 其實 是 「 反中 」 。
LL	混亂	這 場 混亂 將 伊於胡底 ？
X		這 場 混亂 將 伊於胡底 ？
X	正向	這 場 學運 有 頗多 正向 意義 ，
X		這 場 學運 有 頗多 正向 意義 ，
X		這 場 學運 的 社會 背景 ，
X		這 就是 台灣 的 立法 委員 ，
X		這 項 法案 自 去年 六月 送審 至今 已經 九 個 月 ，
X		這 對 知識分子 來 說 ，
X		這 對 高度 倚賴 俄國 油氣 的 歐盟 國家 一樣 會 有 傷害 ，
LL	決裂	這 種 社會 意見 的 對立 決裂 ，
X		這 種 社會 意見 的 對立 決裂 ，
LL	政府 的 失 能	這 確實 是 政府 的 失 能 。
X		這 確實 是 政府 的 失 能 。
X		這 點 ，
X		這 點 ，
PS	這 難道 不 是 民主 的 失控 ？	這 難道 不 是 民主 的 失控 ？
X	難道 不 是 民主 的 失控 ？	這 難道 不 是 民主 的 失控 ？
X		這 類 聲音 從來 不 曾 斷 過 。
NCL	民主 鬧劇	這 齣 民主 鬧劇 ，
PS	這些 人 有 認真 看待 學生 的 不滿 嗎 ？	這些 人 有 認真 看待 學生 的 不滿 嗎 ？
X		這些 人 有 認真 看待 學生 的 不滿 嗎 ？
